"Fishery_ShortName","Fishery","Region","GearType_specific","GearType_general","Year","Target","Target_HMS","Overfished_Fm","Overfished_Fm_numeric","Overfishing_Bt","Overfishing_Bt_numeric","TotalDiscards_FI_lbs","TotalDiscards_FI_inds","TotalBycatch_SS_inds","Discard_Rate","ESA_sp_num","ESA_FI_discards_lbs","ESA_FI_discards_inds","ESA_birdturt","IUCN_sp_num","IUCN_FI_discards_lbs","IUCN_FI_discards_inds","IUCN_birdturt","MMPA","VessPers","Fishery_Tier","CV_mean","CV_median","CV_max","NORM_TotalDiscards_lbs","NORM_TotalDiscards_inds","NORM_IUCN_lbs","NORM_IUCN_inds","NORM_ESA_inds","NORM_ESA_lbs","NORM_TotalBycatch_inds","NORM_Discard_Rate","NORM_ESA_num","NORM_ESA_birdturt","NORM_IUCN_num","NORM_IUCN_birdturt","NORM_MMPA","NORM_Tier","NORM_CV","NORM_TotalDiscards_Combined","NORM_ESA_Discards_Combined","NORM_IUCN_Discards_Combined","mean_criteria","criteria_sd","ncrit","criteria_se"
"WC: C/O/W Pink Shrimp","Washington/Oregon/California Pink Shrimp","WC","bottom trawl","trawl",2012,"Pink shrimp","N","None",0,"None",0,3934803.4,NA,0,0.057096333,2,1304299.31,NA,0,3,2258.89,NA,0,1,"300",2,0.220044531,0.1699,0.9009,0.0133042971660314,NA,0.000202397692582618,NA,NA,0.753517331274639,0,0.0681117739375677,0.333333333333333,0,0.0666666666666667,0,0,0.333333333333333,0.00890947451317804,0.0133042971660314,0.753517331274639,0.000202397692582618,0.121336815993641,0.226541408099721,12,0.0653968714744853
"WC: C/O/W Pink Shrimp","Washington/Oregon/California Pink Shrimp","WC","bottom trawl","trawl",2013,"Pink shrimp","N","None",0,"None",0,3193410.86,NA,0,0.043709548,1,1641155.48,NA,0,2,232.68,NA,0,1,"300",2,0.211378899,0.1704,0.8057,0.0107975120319027,NA,2.0848246311296e-05,NA,NA,0.948125240897619,0,0.0521423127521914,0.166666666666667,0,0.0444444444444444,0,0,0.333333333333333,0.00855860813584199,0.0107975120319027,0.948125240897619,2.0848246311296e-05,0.120314535885255,0.268581071445675,12,0.0775326769491994
"WC: C/O/W Pink Shrimp","Washington/Oregon/California Pink Shrimp","WC","bottom trawl","trawl",2014,"Pink shrimp","N","Pacific stocks unlisted",0,"Pacific stocks not listed",0,7126091.91,NA,44,0.072079459,1,1730947.99,NA,0,17,473.57,NA,0,1,"300",2,0.218784559,0.1761,0.8278,0.0240946331405254,NA,4.24321127971483e-05,NA,NA,1,0.00597663678348275,0.0859855538699864,0.166666666666667,0,0.377777777777778,0,0,0.333333333333333,0.00885845898295648,0.0240946331405254,1,4.24321127971483e-05,0.15405657635904,0.287793465561787,12,0.0830788174065566
"WC: C/O/W Pink Shrimp","Washington/Oregon/California Pink Shrimp","WC","bottom trawl","trawl",2015,"Pink shrimp","N","Pacific stocks not listed",0,"Pacific stocks not listed",0,5855763.41,NA,0,0.053574407,2,1352209.28,NA,0,3,2085.83,NA,0,1,"300",2,0.179611765,0.1323,0.9294,0.0197994178160498,NA,0.00018689142858643,NA,NA,0.78119578855746,0,0.0639103722899901,0.333333333333333,0,0.0666666666666667,0,0,0.333333333333333,0.00727237543810813,0.0197994178160498,0.78119578855746,0.00018689142858643,0.123515244527964,0.233003433185022,12,0.0672622974357398
"WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear","WC","bottom longline","longline",2010,"Sablefish","M","None",0,"None",0,2280976.6,NA,0,0.349006039,0,0,NA,0,2,496556.93,NA,0,1,NA,2,NA,NA,NA,0.00771240324616063,NA,0.0444917534133616,NA,NA,0,0,0.416338829171638,0,0,0.0444444444444444,0,0,0.333333333333333,NA,0.00771240324616063,0,0.0444917534133616,0.0705267303007448,0.145319341125279,11,0.0438154299358375
"WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear","WC","bottom longline","longline",2011,"Sablefish","Y","None",0,"None",0,1884641.28,NA,81.4,0.341107922,1,0,NA,1.1,7,260522.31,NA,59.2,1,NA,2,0.251411,0.2032,0.9652,0.0063723203147811,NA,0.0233429314443348,NA,NA,0,0.0110567780494431,0.406916949842952,0.166666666666667,0.000901935060675631,0.155555555555556,0.048540505083634,0,0.333333333333333,0.0101794845191249,0.0063723203147811,0,0.0233429314443348,0.0894512661438847,0.138676772670444,12,0.0400325360158148
"WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear","WC","bottom longline","longline",2012,"Sablefish","M","None",0,"None",0,2386495.77,NA,246.8,0.418790403,0,0,NA,0,9,379542.3,NA,159.5,1,NA,2,0.263094545,0.2132,0.9506,0.00806918305233671,NA,0.034007183066683,NA,NA,0,0.0335234990491714,0.499586501577236,0,0,0.2,0.130780583797967,0,0.333333333333333,0.0106525444308074,0.00806918305233671,0,0.034007183066683,0.096150217562118,0.159157708557695,12,0.0459448729396945
"WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear","WC","bottom longline","longline",2013,"Sablefish","M","None",0,"None",0,1291393.22,NA,91.6,0.333347617,0,0,NA,0,5,305111.54,NA,86.6,1,NA,2,0.27996,0.223,0.8975,0.00436643903405139,NA,0.0273381491247157,NA,NA,0,0.0124422711219777,0.397659470210301,0,0,0.111111111111111,0.0710068875040997,0,0.333333333333333,0.0113354168511887,0.00436643903405139,0,0.0273381491247157,0.0745071598685214,0.134880605840606,12,0.0389366770452667
"WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear","WC","bottom longline","longline",2014,"Sablefish","M","None",0,"None",0,1449440.48,NA,19,0.354010641,1,166.15,NA,0,18,342632.19,NA,4,1,NA,2,0.258940777,0.1952,0.9978,0.00490082601595677,NA,0.0307000184429207,NA,NA,9.59878638525702e-05,0.00258082042923119,0.422308955485555,0.166666666666667,0,0.4,0.0032797638570023,0,0.333333333333333,0.010484360791062,0.00490082601595677,9.59878638525702e-05,0.0307000184429207,0.105719287145045,0.167669644074344,12,0.0484020570706256
"WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear","WC","bottom longline","longline",2015,"Sablefish","M","None",0,"None",0,1574440.68,NA,82,0.340439633,1,18.85,NA,0,7,332410.48,NA,34,1,NA,2,0.24873125,0.21125,0.9146,0.0053234747832658,NA,0.029784148029466,NA,NA,1.088998635944e-05,0.0111382776419451,0.406119729655572,0.166666666666667,0,0.155555555555556,0.0278779927845195,0,0.333333333333333,0.0100709830070983,0.0053234747832658,1.088998635944e-05,0.029784148029466,0.0881446962649063,0.139016664173125,12,0.0401306542410987
"WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","WC","bottom longline","longline",2010,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,1341254.39,NA,0,0.222424337,0,0,NA,0,2,150607.34,NA,0,1,NA,2,NA,NA,NA,0.00453502886060436,NA,0.0134944942436355,NA,NA,0,0,0.265336062124294,0,0,0.0444444444444444,0,0,0.333333333333333,NA,0.00453502886060436,0,0.0134944942436355,0.055095280250526,0.116592558652018,11,0.0351539791269318
"WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","WC","bottom longline","longline",2011,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,1747027.48,NA,78.6,0.285754489,0,0,NA,0,6,206997.03,NA,78.6,1,NA,2,0.271572619,0.1885,0.7201,0.00590702263577971,NA,0.0185470391402215,NA,NA,0,0.0106764466177669,0.340884328883489,0,0,0.133333333333333,0.0644473597900951,0,0.333333333333333,0.0109958166942923,0.00590702263577971,0,0.0185470391402215,0.0706249754175624,0.124972838865224,12,0.0360765510801145
"WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","WC","bottom longline","longline",2012,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,992021.17,NA,66.8,0.259260921,0,0,NA,0,5,122823.79,NA,0,1,NA,2,0.274238356,0.2012,0.9409,0.00335420683042872,NA,0.0110050740364745,NA,NA,0,0.00907362129856017,0.309279428540492,0,0,0.111111111111111,0,0,0.333333333333333,0.0111037508281351,0.00335420683042872,0,0.0110050740364745,0.0606354250752719,0.120374857686216,12,0.0347492282444
"WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","WC","bottom longline","longline",2013,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,983911.98,NA,39.7,0.27847395,0,0,NA,0,6,110302.96,NA,39.7,1,NA,2,0.293536957,0.21725,0.8739,0.00332678816103959,NA,0.00988320130198141,NA,NA,0,0.00539255637055148,0.332199175206253,0,0,0.133333333333333,0.0325516562807478,0,0.333333333333333,0.0118851399086458,0.00332678816103959,0,0.00988320130198141,0.0663003987612219,0.124439256503424,12,0.0359225191200042
"WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","WC","bottom longline","longline",2014,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,668717.19,NA,0,0.216778287,0,0,NA,0,17,44496.4,NA,0,1,NA,2,0.266072414,0.2056,0.9931,0.00226105635056467,NA,0.00398690006517944,NA,NA,0,0,0.258600734984455,0,0,0.377777777777778,0,0,0.333333333333333,0.010773116606987,0.00226105635056467,0,0.00398690006517944,0.075902532239869,0.144088256137942,12,0.0415946967341522
"WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear","WC","bottom longline","longline",2015,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,1162627.37,NA,30,0.277677688,0,0,NA,0,7,110794.66,NA,30,1,NA,2,0.25100098,0.18895,0.9685,0.00393105790846921,NA,0.00992725787199715,NA,NA,0,0.00407497962510187,0.331249292534469,0,0,0.155555555555556,0.0245982289275172,0,0.333333333333333,0.010162883048853,0.00393105790846921,0,0.00992725787199715,0.0671409683696382,0.125732177674534,12,0.036295753313095
"WC: LE Bottom Trawl; Fixed Gear","West Coast Limited Entry Bottom Trawl; Fixed Gear","WC","bottom trawl","trawl",2010,"Sablefish, Thornyheads, Rockfish","M",NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,7,0
"WC: LE Bottom Trawl; Fixed Gear","West Coast Limited Entry Bottom Trawl; Fixed Gear","WC","bottom trawl","trawl",2011,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,286117.57,NA,5.9,0.101151341,0,0,NA,0,6,70996.93,NA,4,1,NA,1,NA,NA,NA,0.000967416358261454,NA,0.00636136102796047,NA,NA,0,0.000801412659603369,0.120666195352227,0,0,0.133333333333333,0.0032797638570023,0,0,NA,0.000967416358261454,0,0.00636136102796047,0.0221174568823657,0.0494779462414895,11,0.0149181620982178
"WC: LE Bottom Trawl; Fixed Gear","West Coast Limited Entry Bottom Trawl; Fixed Gear","WC","bottom trawl","trawl",2012,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,361417.19,NA,18.8,0.144545099,0,0,NA,0,4,146591.5,NA,3,1,NA,1,NA,NA,NA,0.00122201828347308,NA,0.0131346729376928,NA,NA,0,0.00255365389839717,0.172431793594719,0,0,0.0888888888888889,0.00245982289275172,0,0,NA,0.00122201828347308,0,0.0131346729376928,0.0233909042079936,0.0537128519669701,11,0.0161950342176675
"WC: LE Bottom Trawl; Fixed Gear","West Coast Limited Entry Bottom Trawl; Fixed Gear","WC","bottom trawl","trawl",2013,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,136334.97,NA,0,0.103681415,0,0,NA,0,5,54641.36,NA,0,1,NA,1,NA,NA,NA,0.000460973718534952,NA,0.0048958936396089,NA,NA,0,0,0.123684389678881,0,0,0.111111111111111,0,0,0,NA,0.000460973718534952,0,0.0048958936396089,0.020012697345678,0.0459380112827168,11,0.0138508315490804
"WC: LE Bottom Trawl; Fixed Gear","West Coast Limited Entry Bottom Trawl; Fixed Gear","WC","bottom trawl","trawl",2014,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,168120.63,NA,4,0.088649578,1,141.57,NA,0,18,81140.29,NA,2,1,NA,1,0,0,0,0.000568446906714681,NA,0.00727021124157637,NA,NA,8.17875527271042e-05,0.00054333061668025,0.105752501065117,0.166666666666667,0,0.4,0.00163988192850115,0,0,0,0.000568446906714681,8.17875527271042e-05,0.00727021124157637,0.0525017558444603,0.117368069209238,12,0.0338812431761102
"WC: LE Bottom Trawl; Fixed Gear","West Coast Limited Entry Bottom Trawl; Fixed Gear","WC","bottom trawl","trawl",2015,"Sablefish, Thornyheads, Rockfish","M","None",0,"None",0,226316.19,NA,0,0.104195683,0,0,NA,0,5,64449.9,NA,0,1,NA,1,0,0,0,0.000765216845457646,NA,0.00577474381097816,NA,NA,0,0,0.124297874011742,0,0,0.111111111111111,0,0,0,0,0.000765216845457646,0,0.00577474381097816,0.0186114573676376,0.0443748177961819,12,0.0128099064999331
"WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl","WC","trawl","trawl",2010,NA,"M",NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,7,0
"WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl","WC","trawl","trawl",2011,NA,NA,NA,NA,NA,NA,5322858.06,NA,0,0.122477018,4,2331.86,NA,0,10,667737.38,NA,0,1,NA,1,NA,NA,NA,0.017997566384853,NA,0.0598296087738502,NA,NA,0.00134715775024529,0,0.146106177476641,0.666666666666667,0,0.222222222222222,0,0,0,NA,0.017997566384853,0.00134715775024529,0.0598296087738502,0.0928474499395399,0.195872414687137,11,0.0590577551180119
"WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl","WC","trawl","trawl",2012,NA,NA,NA,NA,NA,NA,5043475.12,NA,1,0.118005069,4,1946.22,NA,0,12,650718.4,NA,0,1,NA,1,NA,NA,NA,0.0170529210547002,NA,0.0583046995121732,NA,NA,0.00112436653859253,0.000135832654170062,0.140771467463858,0.666666666666667,0,0.266666666666667,0,0,0,NA,0.0170529210547002,0.00112436653859253,0.0583046995121732,0.0958935517130689,0.198931794706252,11,0.0599801929011496
"WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl","WC","trawl","trawl",2013,NA,NA,NA,NA,NA,NA,5903818.88,NA,0,0.123819336,4,2274.34,NA,0,10,643486.97,NA,0,1,NA,1,NA,NA,NA,0.0199619022373384,NA,0.0576567597071925,NA,NA,0.00131392740460099,0,0.14770746525406,0.666666666666667,0,0.222222222222222,0,0,0,NA,0.0199619022373384,0.00131392740460099,0.0576567597071925,0.0929607452910067,0.19588114756524,11,0.0590603881798309
"WC: LE Bottom Trawl; Groundfish Bottom Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl","WC","bottom trawl","trawl",2010,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes","M","None",0,"None",0,12789681.97,NA,0,0.203005424,5,3.11,NA,0,4,1210051.48,NA,0,1,NA,1,NA,NA,NA,0.0432442773603158,NA,0.108421227885458,NA,NA,1.79670331978028e-06,0,0.242170710815843,0.833333333333333,0,0.0888888888888889,0,0,0,NA,0.0432442773603158,1.79670331978028e-06,0.108421227885458,0.10967168624893,0.241205246249303,11,0.072726118115838
"WC: LE Bottom Trawl; Groundfish Bottom Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl","WC","bottom trawl","trawl",2011,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes","M","None",0,"None",0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,7,0
"WC: LE Bottom Trawl; Groundfish Bottom Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl","WC","bottom trawl","trawl",2012,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes","Y","None",0,"None",0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,7,0
"WC: LE Bottom Trawl; Groundfish Bottom Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl","WC","bottom trawl","trawl",2013,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes","M","None",0,"None",0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,7,0
"WC: LE Bottom Trawl; Groundfish Bottom Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl","WC","bottom trawl","trawl",2014,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes","M","None",0,"None",0,5771980.74,NA,0,0.139462259,4,5060.57,NA,0,17,709809.93,NA,0,1,NA,1,0,0,0,0.0195161331317264,NA,0.0635993306465695,NA,NA,0.00292358293214806,0,0.166368335035291,0.666666666666667,0,0.377777777777778,0,0,0,0,0.0195161331317264,0.00292358293214806,0.0635993306465695,0.0997578327838599,0.203360200869116,12,0.0587050333571201
"WC: LE Bottom Trawl; Groundfish Bottom Trawl","West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl","WC","bottom trawl","trawl",2015,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes","M","None",0,"None",0,4577594.99,NA,0,0.114444918,4,142093.55,NA,0,10,433392.74,NA,0,1,NA,1,0,0,0,0.0154776942737969,NA,0.0388322098721312,NA,NA,0.0820900170432042,0,0.136524466170524,0.666666666666667,0,0.222222222222222,0,0,0,0,0.0154776942737969,0.0820900170432042,0.0388322098721312,0.0893702520191189,0.187647268598402,12,0.0541691005189928
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing","WC","midwater trawl","trawl",2010,"Pacific hake","Y","None",0,"None",0,1445326.71,NA,0,0.007276772,3,0,NA,0,6,586062.77,NA,0,1,NA,1,NA,NA,NA,0.0048869165996559,NA,0.052511522188587,NA,NA,0,0,0.00868065992012521,0.5,0,0.133333333333333,0,0,0,NA,0.0048869165996559,0,0.052511522188587,0.0582843693368085,0.145666529931991,11,0.0439201112997718
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing","WC","midwater trawl","trawl",2011,"Pacific hake","Y","None",0,"None",0,3427374.88,NA,17,0.011993391,3,27028.79,NA,0,7,1098538.48,NA,0,1,NA,1,NA,NA,NA,0.0115885876033631,NA,0.0984296063842047,NA,NA,0.0156150214542264,0.00230915512089106,0.0143072434535657,0.5,0,0.155555555555556,0,0,0,NA,0.0115885876033631,0.0156150214542264,0.0984296063842047,0.0664837641309839,0.146161022236896,11,0.0440692063395071
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing","WC","midwater trawl","trawl",2012,"Pacific hake","Y","None",0,"None",0,1386030.96,NA,4,0.006656049,3,29168.03,NA,0,6,295832.28,NA,0,1,NA,1,NA,NA,NA,0.0046864267152864,NA,0.0265067227104706,NA,NA,0.0168508991422671,0.00054333061668025,0.00794018251234057,0.5,0,0.133333333333333,0,0,0,NA,0.0046864267152864,0.0168508991422671,0.0265067227104706,0.0574884079191982,0.1454512247158,11,0.0438551943345433
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing","WC","midwater trawl","trawl",2013,"Pacific hake","Y","None",0,"None",0,1752875.7,NA,10,0.006046545,3,23898.23,NA,0,9,189680.51,NA,4,1,NA,1,NA,NA,NA,0.00592679654793306,NA,0.0169954701432536,NA,NA,0.0138064402501198,0.00135832654170062,0.00721308855585052,0.5,0,0.2,0.0032797638570023,0,0,NA,0.00592679654793306,0.0138064402501198,0.0169954701432536,0.0623816571579883,0.150040476836056,11,0.045238905911928
"WC: Mid-Water Trawl for Hake, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing","WC","midwater trawl","trawl",2014,"Pacific hake","M","None",0,"None",0,1403078.82,NA,4,0.003834656,4,36499.94,NA,0,18,92828.24,NA,2,1,NA,1,0,0,0,0.00474406867917331,NA,0.00831745750457324,NA,NA,0.0210866763246884,0.00054333061668025,0.00457446579976227,0.666666666666667,0,0.4,0.00163988192850115,0,0,0,0.00474406867917331,0.0210866763246884,0.00831745750457324,0.0851978882707727,0.207620157769522,12,0.059934776988713
"WC: Mid-Water Trawl for Hake, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing","WC","midwater trawl","trawl",2015,"Pacific hake","M","None",0,"None",0,1404628.15,NA,13,0.006564511,4,11140.03,NA,0,10,206672.82,NA,2,1,NA,1,0,0,0,0.00474930725010884,NA,0.0185179897593697,NA,NA,0.00643579706863405,0.00176582450421081,0.00783098433383939,0.666666666666667,0,0.222222222222222,0.00163988192850115,0,0,0,0.00474930725010884,0.00643579706863405,0.0185179897593697,0.0715252825948887,0.190033046051118,12,0.0548578151462686
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing","WC","midwater trawl","trawl",2010,"Pacific hake","Y","None",0,"None",0,2158656.13,NA,0,0.015057018,3,0,NA,0,2,355646.07,NA,0,1,NA,1,NA,NA,NA,0.00729881514100432,NA,0.031866068708116,NA,NA,0,0,0.0179619277159163,0.5,0,0.0444444444444444,0,0,0,NA,0.00729881514100432,0,0.031866068708116,0.0501309380007901,0.143540718593463,11,0.0432791550647735
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing","WC","midwater trawl","trawl",2011,"Pacific hake","Y","None",0,"None",0,1208961.83,NA,0,0.005094855,2,27314.99,NA,0,6,1954.85,NA,0,1,NA,1,NA,NA,NA,0.00408772327702805,NA,0.00017515555398675,NA,NA,0.0157803643770949,0,0.00607779158084787,0.333333333333333,0,0.133333333333333,0,0,0,NA,0.00408772327702805,0.0157803643770949,0.00017515555398675,0.0410656417879687,0.100286487443874,11,0.0302375136721834
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing","WC","midwater trawl","trawl",2012,"Pacific hake","Y","None",0,"None",0,320426.27,NA,0,0.002027801,2,17504.52,NA,0,4,2966.64,NA,0,1,NA,1,NA,NA,NA,0.00108342041075877,NA,0.00026581245245377,NA,NA,0.0101126781978007,0,0.00241901915666587,0.333333333333333,0,0.0888888888888889,0,0,0,NA,0.00108342041075877,0.0101126781978007,0.00026581245245377,0.0363419293699918,0.09763647399413,11,0.029438504553802
